ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a164,"Faya towiname, towinamematamonaka.",faya	to-	wina	-me	to-	wina	-ma	-himata	-mona	-ka,so	away-	lie_in_hammock	-back.M	away-	lie_in_hammock	-back	-FP.N.M	-REP.M	-DECL.M,So he went back and lay in his hammock again.,,WORD_ALIGNED
a165,Hoo.,hoo,whew,"""Whew!""",,WORD_ALIGNED
a166,"Faya toro komene yana ne, toro komene yana nematamona fahi.",faya	toro	komene	yana	ne	toro	komene	yana	na	-himata	-mona	fahi,so	guts.M	pain.M	start	AUX.M	guts.M	pain.M	start	AUX	-FP.N.M	-REP.M	then,His gut started to hurt.,,WORD_ALIGNED
a167,"Faya kawine fare wine ya, fare wine ya batematamonaka fahi.",faya	ka-	wine	fare	wine	ya	fare	wine	ya	bata	-himata	-mona	-ka	fahi,so	COMIT-	lie_in_hammock.M	same.M	lie_in_hammock.NOM.M	ADJU	same.M	lie_in_hammock.NOM.M	ADJU	be_rotten	-FP.N.M	-REP.M	-DECL.M	then,He lay sick in the hammock. He rotted right where he lay.,,WORD_ALIGNED
a168,"Wabori, wabori kamaki, wabori kamakimatamonane.",wabori	wabori	ka	-maki	wabori	ka	-maki	-himata	-mona	-ne,3SG.POSS.brother-in-law(M)	3SG.POSS.brother-in-law(M)	come	-following.M	3SG.POSS.brother-in-law(M)	come	-following	-FP.N.M	-REP.M	-BKG.M,His brother-in-law came.,,WORD_ALIGNED
a169,"Toto Abono wini nofe amake, era kakaba.",Toto_Abono	wina	nofe	ama	-ke	era	kakaba,Toto_Abono(M)	live	recently.NOM.M	be	-DECL.F	1IN.O	eater,"""Toto Abono, the people eater, lives here.""",,WORD_ALIGNED
a170,Era kakaba wini nofe amake ahi.,era	kakaba	wina	nofe	ama	-ke	ahi,1IN.O	eater	live	recently.NOM.M	be	-DECL.F	here,"""The people eater lives here.""",,WORD_ALIGNED
a171,Hike hike ya mao hisi naba hinematamonaka hike ya ahi.,hike	hike	ya	maho	hisi	na	-baa	hi-	na	-himata	-mona	-ka	hike	ya	ahi,far	far	ADJU	smell.M	smell	AUX	-at_a_distance	OC-	AUX	-FP.N.M	-REP.M	-DECL.M	far	ADJU	then,He smelled him from far out.,,WORD_ALIGNED
a172,"Hanf, hanf, hanf, efe amare?",hanf	hanf	hanf	efe	ama	-re,peeoo	peeoo	peeoo	this.M	be	-NEG.M,"""Peeoo, is that him?""",,WORD_ALIGNED
a173,Batawaha.,bata	-waha,be_rotten	-change.CONT.M,"""He has started to rot.""",,WORD_ALIGNED
a174,"Yoto ene batehino, batematamonaka.",yoto	ehene	bata	-hino	bata	-himata	-mona	-ka,intestines.M	because_of.M	be_rotten	-IP.N.M	be_rotten	-FP.N.M	-REP.M	-DECL.M,He was rotting because of his guts.,,WORD_ALIGNED
a175,Batehino abowi winematamona fahi.,bata	-hino	abohi	wina	-himata	-mona	fahi,be_rotten	-IP.N.M	dead_body	lie_in_hammock	-FP.N.M	-REP.M	then,"He was rotting. He was dead, lying in the hammock.",,WORD_ALIGNED
a176,"Faya abowi winehino hiwasimaki wabori hora ne, Toto Abono himatabiyo hiwa wisi neno yama yete re nanako raba nofe hiwa wisi nawa nano.",faya	abohi	wina	-hino	hi-	wasi	-maki	wabori	hora	ne	Toto_Abono	himatabiyo	hiwa	wisi	na	-hino	yama	yete	re	na-	nako	raba	nofe	hiwa	wisi	na	-waha	na	-no,so	dead_body	lie_in_hammock	-IP.N.M	OC-	find	-following.M	3SG.POSS.brother-in-law(M)	scold	AUX.M	Toto_Abono(M)	why	3SG.REFL.M	cut_up	AUX	-IP.N.M	thing(F)	hunt	NEG.M	CAUS-	be_famished	a_bit	recently.M	3SG.REFL.M	cut_up	AUX	-change.CONT.M	AUX.NOM.M	-IP.N.M,"He yelled at his brother-in-law, who he had found lying dead in his hammock. ""Why did Toto Abono cut himself open? He didn't hunt. He was always hungry. Now he has cut himself open.""",,WORD_ALIGNED
a177,Okasima kabi nofarawenoho.,okasima	kaba	nofa	-rawa	-hino	-ho,my_younger_sister(F)	eat	recently	-FPL	-IP.N.M	-DUP,"""He was eating my sisters.""",,WORD_ALIGNED
a178,Okasima kabi nofaraweno kakahiwa reba okasima niki nofarawahari.,okasima	kaba	nofa	-rawa	-hino	ka-	ka-	hiwa	ra	-hiba	okasima	niki	nofa	-rawa	-haari,my_younger_sister(F)	eat	recently	-FPL	-IP.N.M	DUP-	COMIT-	have_children	NEG	-FUT.M	my_younger_sister(F)	press_on	recently	-FPL	-IP.E.M,"""He was eating my sisters. He didn't want to have children. He was strangling my sisters.""",,WORD_ALIGNED
a179,Hiwa kawinaka.,hiwa	ka-	wina	-ka,only.M	COMIT-	lie_in_hammock	-DECL.M,"""Let him lie dead in his hammock.""",,WORD_ALIGNED
a180,Hekanakosematamonaka.,hi-	ka-	kana	-kosa	-himata	-mona	-ka,OC-	COMIT-	leave	-middle	-FP.N.M	-REP.M	-DECL.M,He left him there.,,WORD_ALIGNED
a181,Tokomematamonaka.,to-	ka	-ma	-himata	-mona	-ka,away-	go	-back	-FP.N.M	-REP.M	-DECL.M,He went home.,,WORD_ALIGNED
a182,"Faya boko, boko yome hirawematamona fahi.",faya	boko	boko	yome	hi-	-rawa	-himata	-mona	fahi,so	vulture(F)	vulture(F)	swallow	OC-	-FPL	-FP.N.M	-REP.M	then,So the vultures ate him.,,WORD_ALIGNED
a183,"Boko yome hirawe, faya toto abono abe, abowi wine hekanakose hikaminame, Toto Abono winaka ahi, hiwa bobi nenoho.",boko	yome	hi-	-rawe	faya	toto	abono	ahabe	abohi	wine	hi-	ka-	kana	-kose	hi-	kamina	-me	Toto_Abono	wina	-ka	ahi	hiwa	bobi	na	-hino	-ho,vulture(F)	swallow	OC-	-FPL.M	so	bamboo.sp(F)	spirit	die.M	dead_body	lie_in_hammock.M	OC-	COMIT-	leave	-middle.M	OC-	tell	-back.M	Toto_Abono(M)	lie_in_hammock	-DECL.M	there	3SG.REFL.M	slit	AUX	-IP.N.M	-DUP,"The vultures ate him. So the toto spirit died. He lay dead in the hammock. He left him there. He told about him back home. ""Toto Abono is lying there in the hammock. He had cut himself up.""",,WORD_ALIGNED
a184,Toto Abono abareka.,Toto_Abono	ahaba	-hare	-ka,Toto_Abono(M)	die	-IP.E.M	-DECL.M,"""Toto Abono died.""",,WORD_ALIGNED
a185,Abawahe.,ahaba	-wahe,die	-change.M,"""He had died.""",,WORD_ALIGNED
a186,Me ferene me kakamani me amake haro.,me	fere	-hene	me	ka-	ka	-ma	-hani	me	ama	-ke	haaro,3PL.S	wait	-IRR.F	3PL.S	COMIT-	come	-back	-IP.N.F	3PL.S	SEC	-DECL.F	that_one.F,"""They didn't wait, the two of them came home.""",,WORD_ALIGNED
a187,Me hikabene me amake.,me	hi-	kaba	-hene	me	ama	-ke,3PL.O	OC-	eat	-IRR.F	3PL.O	SEC	-DECL.F,"""He would have eaten them.""",,WORD_ALIGNED
a188,Toto Abono okati kabi nofaraweno okati tati tone ota wasirawarani.,Toto_Abono	okati	kaba	nofa	-rawa	-hino	okati	tati	tone	otaa	wasi	-rawa	-hara	-ni,Toto_Abono(M)	my_older_sister(F)	eat	recently	-FPL	-IP.N.M	my_older_sister(F)	head	bone	1EX.S	find	-FPL	-IP.E.F	-BKG.F,"""Toto Abono had eaten our older sisters, and we found their skulls.""",,WORD_ALIGNED
a189,"Ota nofare ota kakose, yama siba na nanoho.",otaa	nofa	-re	otaa	ka-	kana	-kose	yama	siba	na	na	-no	-ho,1EX.S	like	-NEG.M	1EX.S	COMIT-	leave	-middle.M	thing(F)	look_for	AUX.CONT.M	AUX.NOM.M	-IP.N.M	-DUP,"""We didn't like him. We left him behind, looking for us.""",,WORD_ALIGNED
a190,"Me abe, me hekanakose me, hiwa kabe abawahematamonaka fahi.",me	ahabe	me	hi-	ka-	kana	-kose	me	hiwa	kabe	ahaba	-waha	-himata	-mona	-ka	fahi,3PL	die.M	3PL.S	OC-	COMIT-	leave	-middle.M	3PL	3SG.REFL.M	eat.M	die	-change	-FP.N.M	-REP.M	-DECL.M	then,He died. They left him behind. He ate himself. Then he died.,"Me at the beginning is a mistake, also the me after hekanakose.",WORD_ALIGNED
a191,"Faya abe, faya abematamonaka ahi.",faya	ahabe	faya	ahaba	-himata	-mona	-ka	ahi,so	die.M	so	die	-FP.N.M	-REP.M	-DECL.M	then,He died.,,WORD_ALIGNED
a192,"Abe, boko hikabarawematamonaka, boko, boko sawi.",ahabe	boko	hi-	kaba	-rawa	-himata	-mona	-ka	boko	boko_sawi,die.M	vulture(F)	OC-	eat	-FPL	-FP.N.M	-REP.M	-DECL.M	vulture(F)	king_vulture(M),"He died. The vultures ate him, the king vultures.",,WORD_ALIGNED
a193,Boko sawi me hikabematamonane.,boko_sawi	me	hi-	kaba	-himata	-mona	-ne,king_vulture(M)	3PL.S	OC-	eat	-FP.N.M	-REP.M	-BKG.M,The king vultures ate him.,,WORD_ALIGNED
a194,"Hinaka fowa ta kawita, hihiti watarari.",hinaka	fowa	taa	ka-	ita	hihiti	wata	-ra	-haari,3SG.POSS	manioc(M)	contrast	COMIT-	sit.LIST	person_who_grates	exist	-NEG	-IP.E.M,"But his manioc was still there, with no one to grate it.",,WORD_ALIGNED
a195,Faya me hiwamarematamona fahi.,faya	me	hi-	awa	-ma	-ra	-himata	-mona	fahi,so	3PL.S	OC-	see	-back	-NEG	-FP.N.M	-REP.M	then,They didn't see him anymore.,,WORD_ALIGNED
a196,Toto Abono te tonakamariyahi.,Toto_Abono	tee	to-	na-	ka	-ma	-ra	-yahi,Toto_Abono(M)	2PL.S	away-	CAUS-	go	-back	-NEG	-DIST.IMP.F,"""Don't go after Toto Abono anymore.""",,WORD_ALIGNED
a197,Toto Abono bate winarene.,Toto_Abono	bate	wina	-hare	-ne,Toto_Abono(M)	be_rotten.M	lie_in_hammock	-IP.E.M	-BKG.M,"""Toto Abono is lying dead in a hammock.""",,WORD_ALIGNED
a198,Hiwa abaka.,hiwa	ahaba	-ka,only.M	die	-DECL.M,"""Let him die.""",,WORD_ALIGNED
a199,Sobori bobi nakoseno ahi.,sobori	bobi	na	-kosa	-hino	ahi,belly	slit	AUX	-middle	-IP.N.M	there,"""He cut up his belly.""",,WORD_ALIGNED
a200,"Sobori bobi nakose sobori kabeinoka, eeto raba rinihi.",sobori	bobi	na	-kose	sobori	kaba	-hino	-ka	e-	eheto	raba	ri	-ni	-hi,belly	slit	AUX	-middle.M	belly	eat	-IP.N.M	-DECL.M	DUP-	be_good	a_bit	NEG.NOM.F	-IP.N.F	-DUP,"""He cut up his belly. He ate his belly, it tasted really good.""",,WORD_ALIGNED
a201,"Toro fene itarisareka, fa faweno karo.",toro	fehene	ita	-risa	-hare	-ka	faha	fawa	-hino	karo,inside.M	juice.M	sit	-down	-IP.E.M	-DECL.M	water(F)	drink	-IP.N.M	which,"""The liquid from inside him spilled out, the water which he had drunk.""",,WORD_ALIGNED
a202,Faya kamematamona fahi.,faya	ka	-ma	-himata	-mona	fahi,so	come	-back	-FP.N.M	-REP.M	then,So he came home.,,WORD_ALIGNED
a203,"Kame kobo name, Ami, ami tika koma, tika koma hiwa kabehino, abeno winaka ahi.",ka	-me	kobo	na	-me	ami	ami	ti-	ka	koma	ti-	ka	koma	hiwa	kaba	-hino	ahaba	-hino	wina	-ka	ahi,come	-back.M	arrive	AUX	-back.M	mother(F)	mother(F)	2SG.POSS-	POSS	son-in-law(M)	2SG.POSS-	POSS	son-in-law(M)	3SG.REFL.M	eat	-IP.N.M	die	-IP.N.M	lie_in_hammock	-DECL.M	there,"He came home. He arrived home. ""Mother, your son-in-law ate himself and he died and is lying there in the hammock.""",,WORD_ALIGNED
a204,"Koma oteharekana ene okobarari, okoto kabaterawari.",koma	o-	-tee	-hare	-ka	-na	ehene	o-	kaba	-ra	-haari	okoto	kaba	-tee	-rawa	-haari,call_son-in-law	1SG.S-	-HAB	-IP.E.M	-DECL.M	-IRR.M	victim_of.M	1SG.S-	eat	-NEG	-IP.E.M	my_daughter(F)	eat	-HAB	-FPL	-IP.E.M,"""He was my son-in-law, but I didn't eat his game; he ate my daughters.""","The first two clauses are an example of the ""no effect"" construction discussed in Vogel (2022b:200f). The idea is that a mother-in-law could expect to receive meat when her son-in-law hunted. But the toto spirit, instead of hunting, ate her daughters.",WORD_ALIGNED
a205,Afa tabiyo hiwani ra hiri nawa nanoho.,afa	tabiyo	hi-	awa	-hani	ra	hiri	na	-waha	na	-no	-ho,this.F	wanting	OC-	feel	-IP.N.F	O	do	AUX	-change.CONT.M	AUX.NOM.M	-IP.N.M	-DUP,"""This is what he asked for.""",,WORD_ALIGNED
a206,Hiwa abakana.,hiwa	ahaba	-ka	-na,only.M	die	-DECL.M	-IRR.M,"""Let him die.""",,WORD_ALIGNED
a207,Abarare.,ahaba	-ra	-hare,die	-NEG	-IP.E.M,"""He is dead.""",,WORD_ALIGNED
a208,Watamahare.,wata	-ma	-hare,exist	-back	-NEG.M,"""He is no more.""",,WORD_ALIGNED
a209,Batareka.,bata	-hare	-ka,be_rotten	-IP.E.M	-DECL.M,"""He has rotted.""",,WORD_ALIGNED
a210,Himatabiyo hiwa katoma namata onarekana.,himatabiyo	hiwa	katoma	na	-mata	o-	na	-hare	-ka	-na,why	3SG.REFL.M	attack.CONT.M	AUX.NOM.M	-(?).M	1SG.S-	say	-IP.E.M	-DECL.M	-IRR.M,"""Why did he hurt himself?""",,WORD_ALIGNED
a211,Batareka.,bata	-hare	-ka,be_rotten	-IP.E.M	-DECL.M,"""He has rotted.""",,WORD_ALIGNED
a212,Itihina rareka.,iti	-hina	ra	-hare	-ka,pick_up	-can	NEG	-IP.E.M	-DECL.M,"""He can't be touched.""",,WORD_ALIGNED
a213,"Winareka, bete.",wina	-hare	-ka	bete,lie_in_hammock	-IP.E.M	-DECL.M	rotten.M,"""He is lying rotten in his hammock.""",,WORD_ALIGNED
a214,Bete winareka.,bete	wina	-hare	-ka,rotten.M	lie_in_hammock	-IP.E.M	-DECL.M,"""He is lying rotten in his hammock.""",,WORD_ALIGNED
a215,"Ota towamebanaka, tone.",otaa	to-	awa	-ma	-hibana	-ka	tone,1EX.S	away-	see	-back	-FUT.M	-DECL.M	bone,"""We will go back there and see his bones.""",,WORD_ALIGNED
a216,"Faya wabori me amo ni tere toi ya wabori me hinakame, tati boko sawi ti hiseno tati hekamakino tati itamakematamonaka.",faya	wabori	me	amo	ni	terei	to-	hi	ya	wabori	me	hi-	na-	ka	-me	tati	boko_sawi	tii	hi-	-kosa	-hino	tati	hi-	ka-	ka	-maki	-hino	tati	ita	-make	-himata	-mona	-ka,so	3SG.POSS.brother-in-law(M)	3PL.POSS	sleep	AUX.NFIN	be_three	CH-	AUX.NOM.F	ADJU	3SG.POSS.brother-in-law(M)	3PL.S	OC-	CAUS-	go	-back.M	head	king_vulture(M)	cut_through	OC-	-middle	-IP.N.M	head	OC-	COMIT-	come	-following	-IP.N.M	head	sit	-following	-FP.N.M	-REP.M	-DECL.M,"After three days they went after their brother-in-law. A king vulture had cut off his head and had taken his head away, and it was on the ground.",,WORD_ALIGNED
a217,Tati itaro ha.,tati	ita	-haaro	haa,head	sit	-look.F	DEM,"""There is the head on the ground.""",,WORD_ALIGNED
a218,Boko me hikabematamonaka fahi.,boko	me	hi-	kaba	-himata	-mona	-ka	fahi,vulture(F)	3PL.S	OC-	eat	-FP.N.M	-REP.M	-DECL.M	then,The vultures ate him.,,WORD_ALIGNED
a219,"Faya me hikabe, hikabe abeno ya, boko tone boko kiro natini wani me towasima, faya tafe, tafatafa raba rinihi, hato abono kabaharo.",faya	me	hi-	kabe	hi-	kabe	ahaba	-hino	ya	boko	tone	boko	kiro	nahati	-hani	waa	-hani	me	to-	wasi	-ma	faya	tafe	tafa-	tafa	raba	ri	-ni	-hi	hato	abono	kaba	-haaro,so	3PL.S	OC-	eat.M	OC-	eat.M	die	-IP.N.M	ADJU	vulture(F)	bone	vulture(F)	gnaw	daytime	-IP.N.F	stand	-IP.N.F	3PL.S	away-	find	-back.F	so	eat.M	DUP-	eat	a_bit	NEG.NOM.F	-IP.N.F	-DUP	bamboo.sp(F)	spirit	eat	-IP.E.F,They ate him. They came upon a vulture on the ground eating him during the day after he died. It ate a lot as it ate the hato spirit.,"The words ya and boko are mistakes, so that the string should be abeno tone boko kiro natini.",WORD_ALIGNED
a220,"Boko, wareharo haro.",boko	waa	-re	-haaro	haaro,vulture(F)	stand	-raised_surface	-look.F	that_one.F,"""There is a vulture sitting on a branch.""",,WORD_ALIGNED
a221,"Wareharo ha, haro.",waa	-re	-haaro	haa	haaro,stand	-raised_surface	-look.F	DEM	that_one.F,"""It's sitting on a branch.""",,WORD_ALIGNED
a222,Hinaka yifo bete kawinari hari.,hinaka	yifo	bete	ka-	wina	-haari	haari,3SG.POSS	hammock(M)	rotten.M	COMIT-	hang	-look.M	that_one.M,"""His rotted hammock is hanging there.""",,WORD_ALIGNED
a223,Ataro winari ha.,ataro	wina	-haari	haa,skin.M	lie_in_hammock	-look.M	DEM,"""His skin is in the hammock.""",,WORD_ALIGNED
a224,Me kakamemetemone fahi.,me	ka-	ka	-ma	-hemete	-mone	fahi,3PL.S	COMIT-	come	-back	-FP.N.F	-REP.F	then,They came home.,,WORD_ALIGNED
a225,"Me kakama me, me kakama me kobo kanami ya, me kobo kanamemetemoneke.",me	ka-	ka	-ma	me	me	ka-	ka	-ma	me	kobo	ka-	na	-mi	ya	me	kobo	ka-	na	-ma	-hemete	-mone	-ke,3PL.S	COMIT-	come	-back.F	3PL.S	3PL.S	COMIT-	come	-back.F	3PL.S	arrive	COMIT-	AUX	-back.NOM.F	ADJU	3PL.S	arrive	COMIT-	AUX	-back	-FP.N.F	-REP.F	-DECL.F,They came come. They arrived home.,,WORD_ALIGNED
a226,"Me kobo kanama me, Faira?",me	kobo	ka-	na	-ma	me	fahi	-ra,3PL.S	arrive	COMIT-	AUX	-back.F	3PL.S	that	-NPQ,"They arrived home. ""Well?""",,WORD_ALIGNED
a227,Faira tina winahare.,fahi	-ra	ti-	na	wina	-hare,that	-NPQ	2SG.S-	say.F	live	-NEG.M,"""Well, he isn't living there anymore.""",,WORD_ALIGNED
a228,Watarareka.,wata	-ra	-hare	-ka,exist	-NEG	-IP.E.M	-DECL.M,"""He isn't there.""",,WORD_ALIGNED
a229,Faya tone ta tori ahi.,faya	tone	taa	to-	-ri	ahi,so	bone	be_piled_up	CH-	-raised_surface.NOM	there,"""His bones are in a pile.""",,WORD_ALIGNED
a230,Himatabiyo hiwa wisi na namata oneheno hiwa kabehino?,himatabiyo	hiwa	wisi	na	na	-mata	o-	na	-hino	hiwa	kaba	-hino,why	3SG.REFL.M	cut_up	AUX.CONT.M	AUX.NOM.M	-(?).M	1SG.O-	say	-IP.N.M	3SG.REFL.M	eat	-IP.N.M,"""Why did he cut into himself and eat himself?""",,WORD_ALIGNED
a231,"Abawahane, bani me, bani me nahorimakoni.",ahaba	-waha	-ne	bani	me	bani	me	naho	-ra	-makoni,die	-change.CONT.M	-BKG.M	animal(M)	3PL	animal(M)	3PL.S	stand	-NEG	-for_this_reason.F,"""Now he died. There is game.""",,WORD_ALIGNED
a232,"Toto Abono okasima kanahiwarawareba, okasima yabaraweimata.",Toto_Abono	okasima	ka-	na-	hiwa	-rawa	-ra	-hiba	okasima	yaba	-rawa	-himata,Toto_Abono(M)	my_younger_sister(F)	COMIT-	CAUS-	have_children	-FPL	-NEG	-FUT.M	my_younger_sister(F)	marry	-FPL	-FP.N.M,"""Toto Abono didn't want to make my sisters pregnant, but he married my sisters.""",,WORD_ALIGNED
a233,Hiwa kabi yotoimata.,hiwa	kabi	yoto	-himata,3SG.REFL.M	eat.NFIN	follow	-FP.N.M,"""In the end he ate himself.""",,WORD_ALIGNED
a234,Abawane.,ahaba	-waha	-ne,die	-change.CONT.M	-BKG.M,"""Now he died.""",,WORD_ALIGNED
