ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Comment,LGR
a153,E tokomabone ereni.,ee	to-	ka	-ma	-habone	ere	-ni,1IN.S	away-	go	-back	-INT.F	1IN.S	-BKG.F,"""Let's go back.""",,WORD_ALIGNED
a154,"Okomi okoyo, inohowe me kabarake sire ehene.",okomi	okoyo	inohowe	me	kaba	-hara	-ke	sire	ehene,my_mother(F)	my_older_brother(M)	alligator.sp(M)	3PL.S	eat	-IP.E.F	-DECL.F	river_turtle(M)	because_of.M,"""The alligators ate my brother, because of the turtle.""",,WORD_ALIGNED
a155,"Sire sa kabote re sire weye ni hikame, inohowe faha ya sire tama ne, inohowe me hinabowenoka.",sire	saa	kabote	re	sire	weye	ni	hi-	ka	-me	inohowe	faha	ya	sire	tama	ne	inohowe	me	hi-	naabowa	-hino	-ka,river_turtle(M)	release	quickly	NEG.M	river_turtle(M)	carry	AUX.NFIN	OC-	go	-back.M	alligator.sp(M)	water(F)	ADJU	river_turtle(M)	hold_onto	AUX.M	alligator.sp(M)	3PL.S	OC-	kill	-IP.N.M	-DECL.M,"""He didn't let go of the turtle, and the turtle went off carrying him. He was holding onto the turtle in the water, and the alligators killed him.""",,WORD_ALIGNED
a156,Faya me kamemetemone fahi.,faya	me	ka	-ma	-hemete	-mone	fahi,so	3PL.S	come	-back	-FP.N.F	-REP.F	then,So they came back.,,WORD_ALIGNED
a157,"Me kama me, me kamemetemoneke.",me	ka	-ma	me	me	ka	-ma	-hemete	-mone	-ke,3PL.S	come	-back.F	3PL.S	3PL.S	come	-back	-FP.N.F	-REP.F	-DECL.F,They came back.,,WORD_ALIGNED
a158,"Me kama me, Hika ya?",me	ka	-ma	me	hika	ya,3PL.S	come	-back.F	3PL.S	where	ADJU,"They came back. ""Where?""",,WORD_ALIGNED
a159,Inohowe okoyo me kaba me ati saineke haro.,inohowe	okoyo	me	kaba	me	ati	sai	-ne	-ke	haaro,alligator.sp(M)	my_older_brother(M)	3PL.S	eat.F	3PL.POSS	voice	be_heard	-CONT.F	-DECL.F	that_one.F,"""The alligators can be heard as they eat my brother.""",,WORD_ALIGNED
a160,"Me hora kawa nemetemoneke inohowe, tamabote mati.",me	hora	ka-	-waha	na	-hemete	-mone	-ke	inohowe	tama	-bote	mati,3PL.S	complain	COMIT-	-change	AUX	-FP.N.F	-REP.F	-DECL.F	alligator.sp(M)	be_many	-very	3PL,"They were making a lot of noise, the many alligators.",,WORD_ALIGNED
a161,"Faya me hora na me hora ni ya Hima, ota owa, ota owa yama kabarawake.",faya	me	hora	na	me	hora	ni	ya	hima	ota_owa	ota_owa	yama	kaba	-rawa	-ke,so	3PL.S	complain	AUX.F	3PL.S	complain	AUX.NOM.F	ADJU	let's_go	1SG.POSS.brother-in-law(M)	1SG.POSS.brother-in-law(M)	thing(F)	eat	-FPL	-DECL.F,"They were making lots of noise. ""Let's go. They are eating my brother-in-law.""",,WORD_ALIGNED
a162,Faya me kamemetemone fahi.,faya	me	ka	-ma	-hemete	-mone	fahi,so	3PL.S	come	-back	-FP.N.F	-REP.F	then,They came back.,,WORD_ALIGNED
a163,"Me kama me, kobo nama me amo tosabani mati.",me	ka	-ma	me	kobo	na	-ma	me	amo	to-	-kosa	-haba	-ni	mati,3PL.S	come	-back.F	3PL.S	arrive	AUX	-back.F	3PL.S	sleep	CH-	-middle	-FUT.F	-IP.N.F	3PL.S,"They came back, and they arrived. They slept a little.",,WORD_ALIGNED
a164,"Me amo tosa, me amo tosemetemoneke.",me	amo	to-	-kosa	me	amo	to-	-kosa	-hemete	-mone	-ke,3PL.S	sleep	CH-	-middle.F	3PL.S	sleep	CH-	-middle	-FP.N.F	-REP.F	-DECL.F,They slept a little.,,WORD_ALIGNED
a165,Me amo tosa me yana tonabone mati.,me	amo	to-	-kosa	me	yana	to-	na	-habone	mati,3PL.O	sleep	CH-	-middle.F	3PL.S	start	CH-	AUX	-INT.F	3PL.S,They slept a little. They were going to get started.,,WORD_ALIGNED
a166,E tokomaminaba ereke.,ee	to-	ka	-ma	-mina	-haba	ere	-ke,1IN.S	away-	go	-back	-morning	-FUT.F	1IN.S	-DECL.F,"""We will go home tomorrow.""",,WORD_ALIGNED
a167,Hinaka bani me me tabasi hinamemetemone.,hinaka	bani	me	me	tabasi	hi-	na	-ma	-hemete	-mone,3SG.POSS	animal(M)	3PL.O	3PL.S	roast_on_rack	OC-	AUX	-back	-FP.N.F	-REP.F,They roasted his animals again.,,WORD_ALIGNED
a168,"Faya, bani me me tabasi na Bani me bani me, kabamaraba me amake.",faya	bani	me	me	tabasi	na	bani	me	bani	me	kaba	-ma	-ra	-haba	me	ama	-ke,so	animal(M)	3PL.S	3PL.S	roast_on_rack	AUX.F	animal(M)	3PL.S	animal(M)	3PL.S	be_eaten	-back	-NEG	-FUT.F	3PL.S	SEC	-DECL.F,"They roasted the animals. ""Animals will not be eaten anymore.""",,WORD_ALIGNED
a169,"Bani me e kababa bani me, e weye nahi.",bani	me	ee	kaba	-haba	bani	me	ee	weye	na	-hi,animal(M)	3PL.O	1IN.S	eat	-FUT.F	animal(M)	3PL.O	1IN.S	carry	AUX	-IMP.F,"""Let's carry the animals so we can eat the animals.""",,WORD_ALIGNED
a170,Bani me e weye nahi.,bani	me	ee	weye	na	-hi,animal(M)	3PL.S	1IN.S	carry	AUX	-IMP.F,"""Let's carry the animals.""",,WORD_ALIGNED
a171,Ene e kabamareba amaka.,ehene	ee	kaba	-ma	-ra	-hiba	ama	-ka,victim_of.M	1IN.S	eat	-back	-NEG	-FUT.M	SEC	-DECL.M,"""We won't eat what he kills anymore.""",,WORD_ALIGNED
a172,Yama kabarawineke.,yama	kaba	-rawa	-ne	-ke,thing(F)	eat	-FPL	-CONT.F	-DECL.F,"""The animals are eating him.""",,WORD_ALIGNED
a173,"Faya hinaka bani me me, te hinemetemoneke.",faya	hinaka	bani	me	me	tee	hi-	na	-hemete	-mone	-ke,so	3SG.POSS	animal(M)	3PL.O	3PL.S	put_inside	OC-	AUX	-FP.N.F	-REP.F	-DECL.F,They put his animals in a basket.,,WORD_ALIGNED
a174,"Bani me me te na me, baro ya baro ya hinaka bani me te hinemetemone ahi.",bani	me	me	tee	na	me	baro	ya	baro	ya	hinaka	bani	me	tee	hi-	na	-hemete	-mone	ahi,animal(M)	3PL.O	3PL.S	put_inside	AUX.F	3PL.S	basket(F)	ADJU	basket(F)	ADJU	3SG.POSS	animal(M)	3PL.O	put_inside	OC-	AUX	-FP.N.F	-REP.F	then,They put the animals in a big basket.,,WORD_ALIGNED
a175,"Faya baro ya bani me te ne, bani me te nematamona.",faya	baro	ya	bani	me	tee	ne	bani	me	tee	na	-himata	-mona,so	basket(F)	ADJU	animal(M)	3PL.O	put_inside	AUX.M	animal(M)	3PL.O	put_inside	AUX	-FP.N.M	-REP.M,He put the animals in the basket.,,WORD_ALIGNED
a176,"Bani me te ne bani me weye nematamonaka ahi, wabori ehene kabi oharibonaha.",bani	me	tee	ne	bani	me	weye	na	-himata	-mona	-ka	ahi	wabori	ehene	kabi	ohari	-hibona	-ha,animal(M)	3PL.O	put_inside	AUX.M	animal(M)	3PL.O	carry	AUX	-FP.N.M	-REP.M	-DECL.M	then	3SG.POSS.brother-in-law(M)	victim_of.M	eat.NFIN	be_alone	-INT.M	-DUP,He carried the animals. He was going to eat all the animals his brother-in-law killed.,,WORD_ALIGNED
a177,Faya yana ne me banemetemone fahi.,faya	yana	ne	me	bana	-hemete	-mone	fahi,so	get_up	AUX.M	3PL.S	move_away	-FP.N.F	-REP.F	then,He got up. They left.,,WORD_ALIGNED
a178,Hima e tokomahi.,hima	ee	to-	ka	-ma	-hi,let's_go	1IN.S	away-	go	-back	-IMP.F,"""Come on, let's go.""",,WORD_ALIGNED
a179,Me kamemetemoneke.,me	ka	-ma	-hemete	-mone	-ke,3PL.S	come	-back	-FP.N.F	-REP.F	-DECL.F,They came back.,,WORD_ALIGNED
a180,"Me kama me, kamehemetemone me ma tokaha mati.",me	ka	-ma	me	ka	-ma	-hemete	-mone	me	maa	to-	ka-	ha	mati,3PL.S	come	-back.F	3PL.S	come	-back	-FP.N.F	-REP.F	3PL.S	be_tired	CH-	COMIT-	AUX.F	3PL.S,"They came back, tired.",,WORD_ALIGNED
a181,Bani me me weye nemetemoneni.,bani	me	me	weye	na	-hemete	-mone	-ni,animal(M)	3PL.O	3PL.S	carry	AUX	-FP.N.F	-REP.F	-BKG.F,They carried the animals.,,WORD_ALIGNED
a182,"Ene kahi ene kahi wabori me weye hinematamonaka, hinakasima naba toaro.",ehene	kahi	ehene	kahi	wabori	me	weye	hi-	na	-himata	-mona	-ka	hinakasima	naba	to-	ha	-haaro,victim_of.M	be_toasted.NFIN	victim_of.M	be_toasted.NFIN	3SG.POSS.brother-in-law(M)	3PL.S	carry	OC-	AUX	-FP.N.M	-REP.M	-DECL.M	3SG.POSS.younger_sister(F)	pregnant	CH-	be	-IP.E.F,"His brothers-in-law carried what he had killed, which was roasted. His younger sister was pregnant.",,WORD_ALIGNED
a183,"Naba toaha, faya naba toa, kamemetemoneke ahi.",naba	to-	haha	faya	naba	to-	ha	ka	-ma	-hemete	-mone	-ke	ahi,pregnant	CH-	be.F	so	pregnant	CH-	be.F	come	-back	-FP.N.F	-REP.F	-DECL.F	then,She was pregnant. They came back.,It should be me kamemetemoneke.,WORD_ALIGNED
a184,"Kama, faya wabori wati nawe ohi ne ohi ni kame, oi ni kamematamonaka.",ka	-ma	faya	wabori	wati	na	-wee	ohi	ne	ohi	ni	ka	-me	ohi	ni	ka	-ma	-himata	-mona	-ka,come	-back.F	so	3SG.POSS.brother-in-law(M)	remember	AUX	-change.M	cry	AUX.M	cry	AUX.NFIN	come	-back.M	cry	AUX.NFIN	come	-back	-FP.N.M	-REP.M	-DECL.M,They came back. He remembered his brother-in-law and cried. He came back crying.,,WORD_ALIGNED
a185,"Oi ni kame, hibaka ya, ati saiba amaka.",ohi	ni	ka	-me	hibaka	ya	ati	sai	-hiba	ama	-ka,cry	AUX.NFIN	come	-back.M	where	ADJU	voice	be_heard	-FUT.M	SEC	-DECL.M,He came back crying. Where? Its voice is going to be heard [on the tape].,"A chicken interrupted Siko, and he reacted.",WORD_ALIGNED
a186,Faya me kama me kama me ohi ni kamehi ra me fito kanemetemoneni.,faya	me	ka	-ma	me	ka	-ma	me	ohi	ni	ka	-mehi	ra	me	fito	ka-	na	-hemete	-mone	-ni,so	3PL.S	come	-back.F	3PL.S	come	-back.F	3PL.S	cry	AUX.NFIN	come	-back.M	O	3PL.S	rush	COMIT-	AUX	-FP.N.F	-REP.F	-BKG.F,"They came back. He came back crying, and they ran to him.",,WORD_ALIGNED
a187,Ahabake hiba.,ahaba	-ke	hiba,end	-DECL.F	wait,"It's over, wait.",Siko was talking to someone present about the story.,WORD_ALIGNED
a188,Faya me kamemetemoneni.,faya	me	ka	-ma	-hemete	-mone	-ni,so	3PL.S	come	-back	-FP.N.F	-REP.F	-BKG.F,They came back.,,WORD_ALIGNED
a189,"Me kama me kame fito kati me, tokome, oi ni kame me fito hikane, hinakasima, hinakasima itebona ati ne karaboa ya hitabone hina, nabati, nabati weye naro.",me	ka	-ma	me	ka	-me	fito	ka-	-ti	me	to-	ka	-me	ohi	ni	ka	-me	me	fito	hi-	ka-	ne	hinakasima	hinakasima	ita	-hibona	ati	ne	karaboha	ya	hi-	ita	-habone	hi-	na	nabati	nabati	weye	na	-haaro,3PL.S	come	-back.F	3PL.S	come	-back.M	rush	COMIT-	-HAB.NOM	3PL	away-	go	-back.M	cry	AUX.NFIN	come	-back.M	3PL.S	rush	OC-	COMIT-	AUX.M	3SG.POSS.younger_sister(F)	3SG.POSS.younger_sister(F)	pierce	-INT.M	say	AUX.M	blowgun(F)	ADJU	OC-	pierce	-INT.F	OC-	say.F	stomach	stomach	carry	AUX	-IP.E.F,"They came back. He came back, and they ran to him. He went. He came back crying, and they ran to him. He wanted to pierce his sister with his blowgun. He wanted to pierce her. She was pregnant.",The verb tokome is a mistake.,WORD_ALIGNED
a190,Nabati weye nemetemoneke.,nabati	weye	na	-hemete	-mone	-ke,stomach	carry	AUX	-FP.N.F	-REP.F	-DECL.F,She was pregnant.,,WORD_ALIGNED
a191,"Nabati weye na, hinakasima nabowebona ati ne, awati me kana ni tokomemetemoneni.",nabati	weye	na	hinakasima	naabowa	-hibona	ati	ne	awa	-ti	me	kana	ni	to-	ka	-ma	-hemete	-mone	-ni,stomach	carry	AUX.F	3SG.POSS.younger_sister(F)	kill	-INT.M	say	AUX.M	see	-HAB.NOM	3PL.S	run	AUX.NFIN	away-	go	-back	-FP.N.F	-REP.F	-BKG.F,She was pregnant. He wanted to kill his sister. They saw him and went running.,,WORD_ALIGNED
a192,Me kana ni tokomemetemoneke.,me	kana	ni	to-	ka	-ma	-hemete	-mone	-ke,3PL.S	run	AUX.NFIN	away-	go	-back	-FP.N.F	-REP.F	-DECL.F,They went running.,,WORD_ALIGNED
a193,"Me kana ni tokoma me, kobo tonama, me kamaki baro weye ne ohi nematamonaka baro wabori ehene.",me	kana	ni	to-	ka	-ma	me	kobo	to-	na	-ma	me	ka	-maki	baro	weye	ne	ohi	na	-himata	-mona	-ka	baro	wabori	ehene,3PL.S	run	AUX.NFIN	away-	go	-back.F	3PL.S	arrive	away-	AUX	-back.F	3PL.S	come	-following.M	basket(F)	carry	AUX.M	cry	AUX	-FP.N.M	-REP.M	-DECL.M	basket(F)	3SG.POSS.brother-in-law(M)	because_of.M,They went running. They arrived. He was carrying the basket and crying because of his brother-in-law.,,WORD_ALIGNED
a194,"Faya kamaki kobo namaki, mera katomebona ati ne, nisori me one, nisori me one naoha nisori me hiwatematamonaka ahi, mera katomebonaha.",faya	ka	-maki	kobo	na	-maki	mera	katoma	-hibona	ati	ne	nisori	me	one	nisori	me	one	nahoha	nisori	me	hi-	wata	-himata	-mona	-ka	ahi	mera	katoma	-hibona	-ha,so	come	-following.M	arrive	AUX	-following.M	3PL.O	attack	-INT.M	say	AUX.M	3SG.POSS.younger_brother(M)	3PL.S	other.F	3SG.POSS.younger_brother(M)	3PL.S	other.F	stand.F	3SG.POSS.younger_brother(M)	3PL.S	OC-	catch	-FP.N.M	-REP.M	-DECL.M	then	3PL.O	attack	-INT.M	-DUP,"He came and arrived. He wanted to hit them. His other younger brothers were there in the plaza, and they restrained him, because he wanted to hit them.",,WORD_ALIGNED
a195,"Nisori me hiwate, ati me hinihawe, ati me hinihawe mati ati me hinihawe, faya oi ni fawa ne ka bani me, Oko wabo oko wabo, tiwati watari oko wabo tikatafi tinofara ama tini ohi ni ati nematamonaka hinakasima nabowebonaha.",nisori	me	hi-	wate	ati	me	hi-	niha-	-wee	ati	me	hi-	niha-	-wee	mati	ati	me	hi-	niha-	-wee	faya	ohi	ni	fawa	ne	ka	bani	me	o-	ka	wabo	o-	ka	wabo	ti-	ati	wata	-ri	o-	ka	wabo	ti-	ka-	tafa	ti-	nofa	-ra	ama	ti-	ni	ohi	ni	ati	na	-himata	-mona	-ka	hinakasima	naabowa	-hibona	-ha,3SG.POSS.younger_brother(M)	3PL.S	OC-	catch.M	voice	3PL.S	OC-	CAUS-	-change.M	voice	3PL	OC-	CAUS-	-change.M	3SG.POSS.mother(F)	voice	3PL.S	OC-	CAUS-	-change.M	so	cry	AUX.NFIN	stop	AUX.M	which	animal(M)	3PL	1SG.POSS-	POSS	brother-in-law(M)	1SG.POSS-	POSS	brother-in-law(M)	2SG.POSS-	voice	exist	-NEG.NFIN	1SG.POSS-	POSS	brother-in-law(M)	2SG.S-	COMIT-	eat	2SG.S-	recently	-NEG.F	SEC	2SG.S-	BKG.F	cry	AUX.NFIN	say	AUX	-FP.N.M	-REP.M	-DECL.M	3SG.POSS.younger_sister(F)	kill	-INT.M	-DUP,"His younger brothers restrained him. They calmed him down. His mother and the others calmed him down. He stopped crying. ""You didn't eat quietly with my brother-in-law,"" he said, crying. He wanted to kill his sister.",,WORD_ALIGNED
a196,"Hinakasima nabowebona ati ne hinakasima, nisori me hiwatibainari hasi nemetemoneke.",hinakasima	na-	aboha	-hibona	ati	ne	hinakasima	nisori	me	hi-	wata	-baha	-naari	hasi	na	-hemete	-mone	-ke,3SG.POSS.younger_sister(F)	CAUS-	die	-INT.M	say	AUX.M	3SG.POSS.younger_sister(F)	3SG.POSS.younger_brother(M)	3PL.S	OC-	catch	-before	-?	escape	AUX	-FP.N.F	-REP.F	-DECL.F,"He wanted to kill his sister. His younger brothers restrained him, and she escaped.",,WORD_ALIGNED
a197,"Faya bani me me, tanebone me yama na bani me me so niriemetemoneke.",faya	bani	me	me	tane	-bone	me	yama	na	bani	me	me	soo	niha-	-ri	-hemete	-mone	-ke,so	animal(M)	3PL	3PL.POSS	roasting_rack.F	-INT.F	3PL.S	make	AUX.F	animal(M)	3PL.O	3PL.S	lie	CAUS-	-raised_surface	-FP.N.F	-REP.F	-DECL.F,"They made a gill for the animals, and they put the animals on top.",,WORD_ALIGNED
a198,Bani me me tabasi na me me tabasi nemetemoneke ahi.,bani	me	me	tabasi	na	me	me	tabasi	na	-hemete	-mone	-ke	ahi,animal(M)	3PL.O	3PL.S	roast_on_rack	AUX.F	3PL.O	3PL.S	roast_on_rack	AUX	-FP.N.F	-REP.F	-DECL.F	then,They roasted the animals.,,WORD_ALIGNED
a199,Oko me te tabasi na.,o-	ka	me	tee	tabasi	na,1SG.POSS-	POSS	3PL.S	2PL.S	roast_on_rack	AUX,"""You roast mine.""",,WORD_ALIGNED
a200,"Faya bani me me tabasi na, bani me me kabemetemone fahi.",faya	bani	me	me	tabasi	na	bani	me	me	kaba	-hemete	-mone	fahi,so	animal(M)	3PL.O	3PL.S	roast_on_rack	AUX.F	animal(M)	3PL.O	3PL.S	eat	-FP.N.F	-REP.F	then,They roasted the animals. They ate the animals.,,WORD_ALIGNED
a201,"Bani me me kaba me, bani me abemetemone fahi.",bani	me	me	kaba	me	bani	me	ahaba	-hemete	-mone	fahi,animal(M)	3PL.O	3PL.S	eat.F	3PL.S	animal(M)	3PL.S	end	-FP.N.F	-REP.F	then,They ate the animals. The animals were all gone.,,WORD_ALIGNED
